schema_type,title,notes,topics,tags,internal_contact_name,internal_contact_email,organization_title,custodian,homepage_url,internal_notes,language,license_id,update_frequency,metadata_created,metadata_modified,spatial_coverage_locations,temporal_coverage_start_date,temporal_coverage_end_date,dkan_uri,dkan_node_id
data,Post-secondary Qualifications by Major Field of Study (National Household Survey 2011),"Datasource: Statistics Canada. 2013. National Household Survey (NHS) Profile. 2011 National Household Survey. Statistics Canada Catalogue no. 99-004-XWE. Ottawa. Released September 11, 2013.  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/index.cfm?Lang=E http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/index.cfm?Lang=E  (accessed October 9, 2014). 

Statistics Canada. 2014. 2011 Semi-custom Profile of Yukon Territory and Selected Regions, 2011 National Household Survey. Ottawa. February 20, 2014.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/help-aide/aboutdata-aproposdonnees.cfm?Lang=E suppressed  for confidentiality reasons. 

Values have been subjected to a confidentiality procedure known as  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/help-aide/aboutdata-aproposdonnees.cfm?Lang=E random rounding 

For Statistics Canada's definition of terms,  http://www12.statcan.gc.ca/nhs-enm/2011/ref/dict/azindex-eng.cfm click here",Education and training,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,two mile village,marsh lake,nhs,national house hold survey,education",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:36:01,2021-07-06 16:03:58,Yukon,2011-01-01,2011-12-31,https://open.yukon.ca/data/datasets/post-secondary-qualifications-major-field-study-national-household-survey-2011,22284
data,Housing and Shelter Costs (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.",Economics and industry,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,housing,dwellings",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:36:01,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/housing-and-shelter-costs-census-2006,22286
data,Employment Income (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.","Economics and industry,Labour","yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,economy,population,income",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:40:54,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/employment-income-census-2006,22288
data,"Non-economic Family Income (in 2005, Census 2006)","Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.",Economics and industry,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,two mile village,economy,income",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:40:54,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/non-economic-family-income-2005-census-2006,22290
data,"Household Income (in 2000, Census 2001)","Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003. http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm?%20Temporal=2001&APATH=3&RL=9&FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.",Economics and industry,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,economy,carcross 4,stewart crossing,income",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:40:54,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/household-income-2000-census-2001,22292
data,Highest Level of Schooling (Census 2001),"Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003. http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm?%20Temporal=2001&APATH=3&RL=9&FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.",Education and training,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,carcross 4,stewart crossing,education,school",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:40:54,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/highest-level-schooling-census-2001,22294
data,Aboriginal Population (Census 2001),"Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003.  http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm?%20Temporal=2001&APATH=3&RL=9&FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.",Society and culture,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,population,carcross 4,stewart crossing",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:41:31,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/aboriginal-population-census-2001,22296
data,Housing and Shelter Costs (National Household Survey 2011),"Datasource: Statistics Canada. 2013. National Household Survey (NHS) Profile. 2011 National Household Survey. Statistics Canada Catalogue no. 99-004-XWE. Ottawa. Released September 11, 2013.  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/index.cfm?Lang=E http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/index.cfm?Lang=E  (accessed October 9, 2014). 

Statistics Canada. 2014. 2011 Semi-custom Profile of Yukon Territory and Selected Regions, 2011 National Household Survey. Ottawa. February 20, 2014.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/help-aide/aboutdata-aproposdonnees.cfm?Lang=E suppressed  for confidentiality reasons. 

Values have been subjected to a confidentiality procedure known as  http://www12.statcan.gc.ca/nhs-enm/2011/dp-pd/prof/help-aide/aboutdata-aproposdonnees.cfm?Lang=E random rounding 

For Statistics Canada's definition of terms,  http://www12.statcan.gc.ca/nhs-enm/2011/ref/dict/azindex-eng.cfm click here",Economics and industry,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,two mile village,marsh lake,nhs,housing,dwellings,national household survey",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:41:31,2021-07-06 16:03:58,Yukon,2011-01-01,2011-12-31,https://open.yukon.ca/data/datasets/housing-and-shelter-costs-national-household-survey-2011,22298
data,Post-secondary Qualifications by Major Field of Study (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.",Education and training,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,education",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:41:31,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/post-secondary-qualifications-major-field-study-census-2006,22302
data,School Attendance (Census 2001),"Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003. http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm?%20Temporal=2001&APATH=3&RL=9&FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.",Education and training,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,carcross 4,stewart crossing,education",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:45:48,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/school-attendance-census-2001,22306
data,Labour Force Participation (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008. http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.","Labour,Persons","yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,economy,labour,status",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:45:48,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/labour-force-participation-census-2006,22308
data,Religion (Census 2001),"Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003. http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm?%20Temporal=2001&APATH=3&RL=9&FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.","Persons,Society and culture","yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,population,carcross 4,stewart crossing,culture,religion",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:45:48,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/religion-census-2001,22312
data,Ethnic Origin (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 

&lt;br 

Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.","Persons,Society and culture","yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,population,diversity,ethnicity",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:45:48,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/ethnic-origin-census-2006,22314
data,"Individual Income (in 2000, Census 2001)","Datasource: Statistics Canada. 2003. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2001 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. October 22, 2003. http://www12.statcan.ca/english/census01/products/standard/profiles/ListProducts.cfm? Temporal=2001&amp;APATH=3&amp;RL=9&amp;FREE=0 (accessed November 7, 2008). 



Statistics Canada. 2009. 2001 Census Semi-Custom Profile of Selected CSD Aggregates in Yukon, 2001 Census (tables). J5543 and CRO0105914. Ottawa. November 7, 2008.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms, http://www12.statcan.ca/english/census01/Products/Reference/dict/atoz.htm.",Economics and industry,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,economy,carcross 4,stewart crossing,income,personal income",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:46:20,2021-07-06 16:03:58,Yukon,2001-01-01,2001-12-31,https://open.yukon.ca/data/datasets/individual-income-2000-census-2001,22316
data,Labour Force Class (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.",Labour,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,economy,labour",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:46:20,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/labour-force-class-census-2006,22318
data,Post-secondary Qualification by Location of Study (Census 2006),"Datasource: Statistics Canada. 2008. Profile for Canada, Provinces, Territories, Census Divisions and Census Subdivisions, 2006 Census (table). Cumulative Electronic Profiles. Statistics Canada Catalogue no. 95F0495XCB01001. Ottawa. May 01, 2008. Version modified July 29,2008.  http://www12.statcan.ca/english/census06/data/profiles/release/ListProducts.cfm?Temporal=2006&APATH=3&THEME=81&PTYPE=89103&GRP=1 (accessed November 7, 2008). 



Statistics Canada. 2009. 2006 Semi-custom Profile of Yukon CSD Aggregations, 2006 Census (table). CRO0104245. Ottawa. March 17, 2009.



Footnotes: A value of 0 in any given cell represents one of the following: 1) value is actually zero; 2) value may be random rounded to zero; or 3) value is more than zero but is suppressed for confidentiality reasons. This table is based on 20% data.

Values have been subjected to a confidentiality procedure known as random rounding.

For Statistics Canada's definition of terms,  http://www12.statcan.ca/english/census06/reference/dictionary/atoz.cfm.",Education and training,"yukon,carcross,beaver creek,burwash landing,dawson,faro,haines junction,mount lorne,old crow,pelly crossing,ross river,teslin,upper liard,watson lake,whitehorse,teslin post,carmacks,destruction bay,ibex valley,mayo,tagish,whitehorse unorganized,two and one half mile village,yukon unorganized,census,two mile village,education",Gary Brown,Gary.Brown@gov.yk.ca,Yukon Bureau of Statistics,Yukon Bureau of Statistics,https://community-statistics.service.yukon.ca/,Harvest source: YBS 105_18092018. Harvest source modified: 1969-12-31. ,,OGL-Yukon-2.0,annual,2018-09-19 09:46:20,2021-07-06 16:03:58,Yukon,2006-01-01,2006-12-31,https://open.yukon.ca/data/datasets/post-secondary-qualification-location-study-census-2006,22320
